"id","submitdate","lastpage","startlanguage","seed","age","gender","gender[other]","colorVision","experiencePacman","experienceAI","experienceAI2[1]","experienceAI2[2]","experienceAI2[3]","experienceAI2[4]","experienceAI2[5]","experienceAI2[other]","outcomeAI[1]","randVideoSeed","randnumber","videoname1","videoname2","videoname3","retrospectionText","retrospectionQuest","next","infoPacman","gamePacman","regularPill","identifyPacman","powerPill","GhostsBlueWhen","GhostsBlueWhat","infoPacman2","gamePacman2","infoSummary","infoSaliency","greenArea","brightnessArea","quizSummary","infoSummary2","infoSaliency2","retrospectionVideo2","retrospectionClicks2","Intention2","retrospection2[1]","retrospection2[2]","retrospection2[3]","retrospection2[4]","retrospection2[5]","retrospection2[6]","RetrospectionConf2[predictConf1]","RetrospectionExpl2","retrospectionVideo3","retrospectionClicks3","Intention3","retrospection3[1]","retrospection3[2]","retrospection3[3]","retrospection3[4]","retrospection3[5]","retrospection3[6]","RetrospectionConf3[predictConf1]","RetrospectionExpl3","retrospectionVideo1","retrospectionClicks1","Intention1","retrospection1[1]","retrospection1[2]","retrospection1[3]","retrospection1[4]","retrospection1[5]","retrospection1[6]","RetrospectionConf1[predictConf1]","RetrospectionExpl1","explSatisfaction1[1]","explSatisfaction1[2]","explSatisfaction1[3]","explSatisfaction1[4]","explSatisfaction1[5]","explSatisfaction1[6]","comment1","trustDescription2","videos2","videoClicks2A","videoClicks2B","trustBool2","trustConfidence2[confidence1]","trustExpl2","trustDescription3","videos3","videoClicks3A","videoClicks3B","trustBool3","trustConfidence3[confidence1]","trustExpl3","trustDescription1","videos1","videoClicks1A","videoClicks1B","trustBool1","trustConfidence1[confidence1]","trustExpl1","explSatisfaction2[1]","explSatisfaction2[2]","explSatisfaction2[3]","explSatisfaction2[4]","explSatisfaction2[5]","explSatisfaction2[6]","comment2","bonus","code","submit","interviewtime","groupTime433","ageTime","genderTime","colorVisionTime","experiencePacmanTime","experienceAITime","experienceAI2Time","outcomeAITime","randVideoSeedTime","randnumberTime","groupTime503","videoname1Time","videoname2Time","videoname3Time","retrospectionTextTime","retrospectionQuestTime","nextTime","groupTime451","infoPacmanTime","gamePacmanTime","groupTime453","regularPillTime","identifyPacmanTime","powerPillTime","GhostsBlueWhenTime","GhostsBlueWhatTime","groupTime486","infoPacman2Time","gamePacman2Time","groupTime454","infoSummaryTime","infoSaliencyTime","groupTime455","greenAreaTime","brightnessAreaTime","quizSummaryTime","groupTime487","infoSummary2Time","infoSaliency2Time","groupTime512","retrospectionVideo2Time","retrospectionClicks2Time","Intention2Time","retrospection2Time","RetrospectionConf2Time","RetrospectionExpl2Time","groupTime513","retrospectionVideo3Time","retrospectionClicks3Time","Intention3Time","retrospection3Time","RetrospectionConf3Time","RetrospectionExpl3Time","groupTime510","retrospectionVideo1Time","retrospectionClicks1Time","Intention1Time","retrospection1Time","RetrospectionConf1Time","RetrospectionExpl1Time","groupTime511","explSatisfaction1Time","comment1Time","groupTime460","trustDescription2Time","videos2Time","videoClicks2ATime","videoClicks2BTime","trustBool2Time","trustConfidence2Time","trustExpl2Time","groupTime461","trustDescription3Time","videos3Time","videoClicks3ATime","videoClicks3BTime","trustBool3Time","trustConfidence3Time","trustExpl3Time","groupTime456","trustDescription1Time","videos1Time","videoClicks1ATime","videoClicks1BTime","trustBool1Time","trustConfidence1Time","trustExpl1Time","groupTime509","explSatisfaction2Time","comment2Time","groupTime479","bonusTime","codeTime","submitTime"
"130","1980-01-01 00:00:00","17","en","593990547","4","1","","0","4","0","","","","","","","4","5","3","/surveys/upload/surveys/841769/files/agent1_random_lrp_5.mp4","/surveys/upload/surveys/841769/files/agent2_random_lrp_5.mp4","/surveys/upload/surveys/841769/files/agent3_random_lrp_5.mp4","","","","","","A3","A3","A2","A2","A1","","","","","A1","A2","A2","","","","2","It focused on getting the power up pills.","0","0","1","0","1","0","5","I just watched the video and it seemed like it didn't care to clear an area it just wanted to get to the next power pill.","","2","I think it was trying to actually get as many of the dots as possible and the blue ghosts. I think it was playing the game properly.","1","1","0","0","1","0","5","The video seems to me like it was trying to play the game properly. Acquire pills, eat blue ghosts.","","2","It seemed to be somewhat broken. It didn't seem to be trying to accomplish anything at all other than chasing the cherry I guess that might be a strategy.","0","0","0","0","0","1","4","Just watching the video boss... It seemed to only care about the cherry.","2","2","3","","3","3","I couldn't really piece it together that well just from watching.","","","1","1","1","7","Player B seemed to be pretty lost.","","","3","2","2","1","Player B seemed to have a better performance but Player A seemed to have a better understanding of where the ghosts were. I am not fully sure on this one.","","","1","1","2","7","Player B seemed to have a better grasp of the mechanics.","2","3","2","","5","3","It's actually a little hard to know if you're seeing what you think you are without any feedback.","20","206da227d","","1286.37","74.39","","","","","","","","","","0.77","","","","","","","167.92","","","73.08","","","","","","0.39","","","53.67","","","33.64","","","","0.97","","","181.91","","","","","","","137.8","","","","","","","122.25","","","","","","","82.72","","","56.62","","","","","","","","151.03","","","","","","","","69.18","","","","","","","","79.35","","","0.68","","",""
"131","","8","en","2089372626","4","1","","0","4","1","1","0","0","0","0","0","6","4","1","/surveys/upload/surveys/841769/files/agent1_random_4.mp4","/surveys/upload/surveys/841769/files/agent2_random_4.mp4","/surveys/upload/surveys/841769/files/agent3_random_4.mp4","","","","","","A3","A3","A2","A2","A1","","","","","","","A2","","","","","","","","","","","","","","","","","","","","","","","","","","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","357.92","76.86","","","","","","","","","","1.68","","","","","","","120.87","","","35.7","","","","","","1.5","","","27.84","","","91.84","","","","1.63","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"132","","3","en","260986811","2","2","","0","3","1","1","0","0","0","0","0","2","4","3","/surveys/upload/surveys/841769/files/agent1_random_lrp_4.mp4","/surveys/upload/surveys/841769/files/agent2_random_lrp_4.mp4","/surveys/upload/surveys/841769/files/agent3_random_lrp_4.mp4","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","736.91","45.08","","","","","","","","","","0.62","","","","","","","691.21","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"133","1980-01-01 00:00:00","17","en","705313840","3","2","","0","4","0","","","","","","","3","5","4","/surveys/upload/surveys/841769/files/agent1_highlights_div_lrp.mp4","/surveys/upload/surveys/841769/files/agent2_highlights_div_lrp.mp4","/surveys/upload/surveys/841769/files/agent3_highlights_div_lrp.mp4","","","","","","A3","A3","A2","A2","A1","","","","","A1","A2","A2","","","","1","The AI seemed to focus on high-points targets, like the blue ghosts and the cherries. It also seemed to be ""looking"" around more (more widespread green in the video).","1","0","0","0","1","1","4","I noticed more widespread green in this video as compared to the others, so perhaps the AI was scanning a larger area for high-points items.","","1","This agent seemed to focus on the location of ghosts in order to get the power pills, transform the ghosts into blue ghosts, and then eat them. ","1","0","1","0","1","0","5","I noticed the AI in this video focused mostly on the ghosts rather than the normal pills.","","2","The AI seems to focus on the power pills and then on the normal pills around them secondarily.","1","1","1","0","0","0","5","I watched the video and focused on the green areas, and also noticed the different clips all revolving around obtaining the power pills.","4","3","4","","4","4","I feel as though this came with somewhat of a learning curve, so I hope I was able to interpret the videos correctly. Thanks! :)","","","1","1","2","5","Agent B seemed to focus on the large pills (sorry, I forget their exact name) more effectively than Agent A did.","","","1","1","2","6","Agent B seemed to focus on the large pills more effectively than A, and A also moved a bit randomly in empty space at some points. B also managed to get the cherries.","","","1","1","1","5","Agent A seemed to look (green shading) at relevant, closeby areas, while Agent B would often look far away, which felt irrelevant.","4","3","4","","4","3","I feel a bit confused now by the green highlighting and watching it in each video--I don't know if I would prefer an AI that ""looked"" around more at the board, or focused more in a small area to accomplish a task.","10","22ea227c","","1015.6","40.86","","","","","","","","","","1.56","","","","","","","125.04","","","49.58","","","","","","2.78","","","25.27","","","71.43","","","","1.01","","","89.65","","","","","","","116.1","","","","","","","113.15","","","","","","","36.74","","","50.57","","","","","","","","67.27","","","","","","","","171.35","","","","","","","","52.21","","","1.03","","",""
"134","1980-01-01 00:00:00","17","en","477505071","2","1","","0","1","1","1","1","1","0","0","0","5","10","3","/surveys/upload/surveys/841769/files/agent1_random_lrp_10.mp4","/surveys/upload/surveys/841769/files/agent2_random_lrp_10.mp4","/surveys/upload/surveys/841769/files/agent3_random_lrp_10.mp4","","","","","","A3","A3","A2","A2","A1","","","","","A1","A2","A2","","","","1","The Al agent was told to play the Pacman in which it played it very well ","1","1","0","1","0","0","6","It played on it so as to win and gain more points ","","2","The AL agent strategically played the Pacman and the green green heatman shows how relevant will be the augment ","0","1","1","0","0","0","5","It was visible  and clear ","","1","The Al made the patman blue and avoided the ghost ","0","0","1","1","0","0","5","The pacman ate the pills","1","1","1","","1","1","The information is not explanatory enough for understanding ","","","1","1","2","7","The Al agents knows and Did what was right ","","","1","1","2","6","The Al agent knows whats right to do and how to win ","","","1","1","1","6","It controls the pacman  well","4","5","4","","3","4","Great ","10","145ca227d","","1920.02","122.84","","","","","","","","","","2.07","","","","","","","114.43","","","230.89","","","","","","131.96","","","25.71","","","81.71","","","","49.32","","","209.1","","","","","","","223.76","","","","","","","266.6","","","","","","","66.45","","","218.58","","","","","","","","87.22","","","","","","","","71.23","","","","","","","","16.51","","","1.64","","",""
"135","1980-01-01 00:00:00","17","en","1465278508","4","2","","0","4","0","","","","","","","5","4","1","/surveys/upload/surveys/841769/files/agent1_random_4.mp4","/surveys/upload/surveys/841769/files/agent2_random_4.mp4","/surveys/upload/surveys/841769/files/agent3_random_4.mp4","","","","","","A3","A3","A2","A2","A1","","","","","","","A2","","","","49","To eat power pellets and then eat the ghosts to get as many as possible in jail so they would be free to clear out the maze. ","1","0","1","0","1","0","5","I noticed that there were at least a couple ghosts gathering in ghost jail. There also seemed to be various sets of ghost eyes wandering around the maze.  I figured that the AI is probably going after the ghosts first to neutralize that threat. ","","112","I think this Pac-Man is trying to clear out all the pills in all the corners first.","1","1","1","0","0","0","4","I had to watch a while, but after a while I noticed, that his corners were emptying out before everything else. And he seemed to be waiting to collect the other pills toward the end. ","","23","To eat the pills along the outer edges first and to get to all the power pills. ","1","1","1","0","0","0","5","The pacman seemed to stay on the outer edges of the game. With each new scene it seemed like the power pills were disappearing quickly. PacMan exited the scene on one edge and reentered on the other, as if it wanted to remain only along the outer edges. And then it proceeded to eat pills mainly along the outer edges. ","4","3","3","4","","","","","","2","1","1","6","Player A has a defense strategy to hold off the ghosts. Player A seems to have found a way to clear more pills more quickly than Player B. Player B is almost out of Power Pills and is soon going to find themselves in a situation where they are trapped by a ghost. I think Player A has the better strategy.","","","14","2","2","7","Player B seems to have a better strategy for attacking the ghosts and keeping them at bay, freeing up time to eat more pills. Player A doesn't seem to have much of a strategy for dealing with the ghosts. ","","","3","15","2","5","Player B cleared out a lot more pills than A had. Player A still had a lot of pills to collect and no Power Pills left. I think Player B had a slightly better strategy. ","4","4","3","4","","","","40","247ea227f","","2965.05","76.76","","","","","","","","","","1.18","","","","","","","350.81","","","107.89","","","","","","1.27","","","29.76","","","13.74","","","","1.11","","","708.49","","","","","","","608.13","","","","","","","408.63","","","","","","","41.12","","","183.02","","","","","","","","162.97","","","","","","","","250.34","","","","","","","","19.2","","","0.63","","",""
"136","1980-01-01 00:00:00","17","en","1252980757","2","1","","0","2","0","","","","","","","6","1","3","/surveys/upload/surveys/841769/files/agent1_random_lrp_1.mp4","/surveys/upload/surveys/841769/files/agent2_random_lrp_1.mp4","/surveys/upload/surveys/841769/files/agent3_random_lrp_1.mp4","","","","","","A3","A3","A2","A2","A1","","","","","A1","A2","A2","","","","2","it seemed to focus greatly on the area directly in front of the pacman, and focus on the pellets.","1","1","0","0","0","0","7","It really liked to just go for them pellets man","","1","It mainly appears to be attempting to maximize the pills while avoiding the ghosts a little. It doesn't seem to care about the power pills or the blue ghosts.","1","1","0","0","1","0","5","They were the objects that spent the most time being the most green","","1","They seem to really do the same thing each time. I think that they're focusing on the front area of the pacman and they look out for the ghosts a bit more this time, based on the fact that the whole area seems to have more tufts of green in it. ","1","1","0","1","0","0","5","Based on the greenness","3","2","4","","3","2"," ","","","1","1","2","5","It just seemed to be focusing on more important things","","","1","1","1","4","They both just kind of feel similar? ","","","1","0","2","7","Player A just seemed dumb to be honest.","3","4","2","","3","3"," ","30","158da227d","","1551.35","14.45","","","","","","","","","","0.88","","","","","","","7.96","","","164.21","","","","","","8.82","","","7.77","","","11.06","","","","0.48","","","53.21","","","","","","","263.57","","","","","","","815.55","","","","","","","17.91","","","98.27","","","","","","","","44.8","","","","","","","","32.57","","","","","","","","8.72","","","1.12","","",""
"137","1980-01-01 00:00:00","17","en","1382675841","3","1","","0","3","1","1","1","0","0","0","0","4","8","1","/surveys/upload/surveys/841769/files/agent1_random_8.mp4","/surveys/upload/surveys/841769/files/agent2_random_8.mp4","/surveys/upload/surveys/841769/files/agent3_random_8.mp4","","","","","","A3","A3","A2","A2","A1","","","","","","","A2","","","","2","The agent seemed to go for long stretches of pills first and was not thorough in eating all the pills. They also seemed to use the 4 power pills quite early, leaving them with fewer options later in the game. ","1","1","1","0","0","0","3","The AI clearly wanted to go for long stretches of pills, as there were no long chains left, but didn't do back and thoroughly clean up the pills. They didn't seem very interested in eating ghosts, but did use the power pills quickly. ","","3","The AI seemed focused on quickly getting the power pills and eating the blue ghosts. Even to the point where it seemed to ignore the cherries and put itself in danger to reach the blue ghosts.","0","0","1","0","1","0","5","The power pills were quickly consumed in the games. When a cherry came on screen, the AI chose to pursue a blue ghost over the cherry and the AI crossed quite close to a normal ghost exiting the center to pursue a blue ghost.","","2","The AI seemed to be most interested in power pills and cherries. They weren't too concerned about ghost placement and didn't seem to alter behavior when the ghosts were blue. They did, however, clearly want to get to the cherries, but didn't seem able to navigate the maze effectively. ","0","0","1","0","0","1","4","There was little self-preservation going on in the form of ghost avoidance. They didn't seem to target blue ghosts at all, or even really pay attention to the ghosts. When the cherry came onto the screen, though, they immediately turned to face it. ","4","2","2","4","","","It would be interesting to see longer clips of the AI's playing.","","","1","1","1","5","Player A seems more able to avoid being eaten, even at the expense of higher point actions. I would think that the longevity of this player's pacmen would allow for greater point accumulation. ","","","1","1","2","3","Plater B seems slightly better at navigating and ghost avoidance, so i would hope this would lead to longer game times and higher point accumulation. ","","","1","1","2","4","Player B is less focused on the cherries, which do not occur frequently enough to be meaningful. They also seem more interested in eating blue ghosts, which could equal a great total score overall. ","4","2","2","5","","","","30","159ea227d","","1458.16","69.2","","","","","","","","","","0.55","","","","","","","312.27","","","34.64","","","","","","0.97","","","34.68","","","13.65","","","","0.99","","","211.55","","","","","","","175.5","","","","","","","196.88","","","","","","","37.04","","","132.27","","","","","","","","92.49","","","","","","","","105.65","","","","","","","","38.74","","","1.09","","",""
"138","1980-01-01 00:00:00","17","en","1577044212","5","1","","0","4","1","0","1","0","0","0","0","4","1","1","/surveys/upload/surveys/841769/files/agent1_random_1.mp4","/surveys/upload/surveys/841769/files/agent2_random_1.mp4","/surveys/upload/surveys/841769/files/agent3_random_1.mp4","","","","","","A3","A3","A2","A2","A1","","","","","","","A2","","","","2","He is eating the regular dots.","0","1","0","0","0","0","6","Because the video shows pac man only eating regular dots.","","1","What? I don't see a sensible, coherent strategy. Pac man is spinning his wheels, back and forth. ","0","1","0","0","0","0","1","Pac man is doing nothing.","","1","He is eating power pills to eat the resulting blue ghosts.","0","0","1","0","1","0","5","In every snippet, it shows pac man eating a power pill then gobbling up the blue ghosts.","3","2","4","2","","","","","","2","1","2","5","B is at least earring blue ghosts.","","","1","1","1","5","Look, neither are good pac man players, but A has eaten the most dots and power pellets.","","","1","1","2","5","B has eaten the most dots to get to the next level at least.","2","2","3","3","","","","30","237ea227d","","1475.03","73.35","","","","","","","","","","2.07","","","","","","","169.7","","","157.72","","","","","","1.48","","","10.51","","","27.88","","","","1.99","","","159.59","","","","","","","127.88","","","","","","","219.49","","","","","","","30.31","","","109.29","","","","","","","","239.73","","","","","","","","108.61","","","","","","","","32.6","","","2.83","","",""
"139","1980-01-01 00:00:00","17","en","226326109","5","1","","0","2","1","1","0","0","0","0","0","4","2","4","/surveys/upload/surveys/841769/files/agent1_highlights_div_lrp.mp4","/surveys/upload/surveys/841769/files/agent2_highlights_div_lrp.mp4","/surveys/upload/surveys/841769/files/agent3_highlights_div_lrp.mp4","","","","","","A3","A3","A2","A2","A1","","","","","A1","A2","A2","","","","2","Earning points by eating","0","1","0","0","1","0","5","Each portion of the video was different. Earning points by eating in all but one. The one without eating was pacman turning back an forth.","","3","To keep moving and not stay in one place.","1","0","0","0","0","0","1","Every piece of video was completely different. I do not see a clear strategy on this video.","","2","Eating the power pills.","0","0","1","0","0","0","7","That is what each portion of the video showed me... pacman eating the power pills","4","1","3","","2","2","","","","1","1","1","7","All B was doing was eating power pills and turning around. Not a good strategy","","","1","2","1","7","B died in one of the parts. I dont like to die","","","1","1","2","6","B seemed to be moving through the maze better","3","3","2","","3","1","","30","99ea227d","","1401.36","68.4","","","","","","","","","","0.78","","","","","","","137.6","","","27.82","","","","","","1.17","","","25.61","","","33.33","","","","0.67","","","176.41","","","","","","","446.51","","","","","","","132.29","","","","","","","39.88","","","115.68","","","","","","","","88.78","","","","","","","","73.14","","","","","","","","31.95","","","1.34","","",""
"140","1980-01-01 00:00:00","17","en","2089098343","3","1","","0","2","0","","","","","","","3","8","2","/surveys/upload/surveys/841769/files/agent1_highlights_div.mp4","/surveys/upload/surveys/841769/files/agent2_highlights_div.mp4","/surveys/upload/surveys/841769/files/agent3_highlights_div.mp4","","","","","","A3","A3","A2","A2","A1","","","","","","","A2","","","","1","The agent took a more aggressive approach by using the power pill to eat the ghosts. The agent tried to keep the ghosts closer to pacman so that when the pill was consumed it would be easier to catch the ghosts.","1","0","1","0","1","0","4","The agent wasn't just trying to eat normal pills or avoid ghosts. The agent used the power pill and then went directly for the ghosts.","","1","The agent used the power pill to avoid the ghosts and eat more pills, but also to lure them to another power pill so it could eat the ghosts after consuming it.","0","1","1","0","1","0","4","I watched the video of the agent avoiding the ghosts by eating the power pill, and then navigating to another power pill to give the agent more time to consume ghosts.","","1","The agent directly tried to avoid the ghosts and stay farther away from them by consuming the power pill. The agent was keeping it's distance from the ghosts by using the power pill.","1","0","1","1","0","0","4","I watched the video where the agent did not try to aggressively chase the ghosts after using the power pill. The agent was avoiding the ghosts by using the power pill. The agent was concerned with just staying alive.","2","2","3","2","","","","","","1","1","1","6","Player A was more aggressive in consuming the ghosts after eating a power pill. Player B played very passively, and safely, using the power pill to only avoid the ghosts.","","","1","1","1","5","Player A was focused on consuming ghosts, but also persevering the lives he had. Player B was also very aggressive, but so much so that they died trying to eat the ghosts.","","","1","1","2","7","Player B was actively seeking to consume ghosts in order to increase their score. Play A was more passive and was playing to not die. Player A will survive longer, but will have a much lower score than player b in the end.","4","3","2","5","","","","40","157ca227d","","872.92","35.87","","","","","","","","","","2.25","","","","","","","90.93","","","26.15","","","","","","2.27","","","13.96","","","11.65","","","","1.32","","","112.53","","","","","","","134.11","","","","","","","109.82","","","","","","","22.21","","","75.74","","","","","","","","95.84","","","","","","","","115.79","","","","","","","","20.79","","","1.69","","",""
"141","1980-01-01 00:00:00","17","en","789380701","3","1","","0","3","1","0","1","0","0","0","0","5","8","3","/surveys/upload/surveys/841769/files/agent1_random_lrp_8.mp4","/surveys/upload/surveys/841769/files/agent2_random_lrp_8.mp4","/surveys/upload/surveys/841769/files/agent3_random_lrp_8.mp4","","","","","","A3","A3","A2","A2","A1","","","","","A1","A2","A2","","","","1","Play regular strategy, collect pills","1","1","0","0","0","0","4","In the video it valued pills over everything except it's own life.","","2","It values blue ghosts over everything, power pills second and it's own mortality third.","1","0","1","0","1","0","6","It played pac man irregularly only when there were blue ghosts, otherwise it focused on pills and staying alive.","","5","The strategy was to prioritize Cherries ahead of power pills and power pills ahead of regular pills.","1","0","1","0","0","1","7","The AI went haywire once the cherry appeared and tried to get to it through walls.","3","2","5","","3","2","","","","1","1","1","7","Player a is more focused than Player B AKA ""Cherryhunter"". It actually plays the game to collect points.","","","1","1","1","5","Player A is the one hungry for blue ghosts. Player B is the one hungry for pills. I prefer gambling on the risk taking of player A","","","2","1","2","7","Player A is the one that couldn't focus on anything other than cherries, including solid objects.","5","3","4","","3","2","","40","124fa227d","","703.19","51.12","","","","","","","","","","0.63","","","","","","","27.98","","","38.68","","","","","","1.14","","","23.6","","","18.25","","","","0.73","","","71.95","","","","","","","108.96","","","","","","","137.35","","","","","","","20.78","","","65.7","","","","","","","","50.58","","","","","","","","61.58","","","","","","","","22.85","","","1.31","","",""
"142","1980-01-01 00:00:00","17","en","1326821841","2","2","","0","3","1","1","0","0","0","0","0","2","2","2","/surveys/upload/surveys/841769/files/agent1_highlights_div.mp4","/surveys/upload/surveys/841769/files/agent2_highlights_div.mp4","/surveys/upload/surveys/841769/files/agent3_highlights_div.mp4","","","","","","A3","A3","A2","A2","A1","","","","","","","A2","","","","1","Eat as many of the little pills as pacman can before coming into contact with the ghost.","1","1","0","1","0","0","1","The Ai agent is playing the game how any normal person would. ","","3","The strategy is to eat the power pills to keep the ghost blue so pacman can eat them along with the regular pills. ","0","0","1","0","0","0","2","In the video the whole time the ghost are blue and pacman is eating them.","","1","The strategy is to work from the outside to the inside and avoid the ghost.","1","1","0","1","0","0","2","Pacman is eating the small pills from the outside and is avoiding the ghost.","2","1","5","1","","","n/a","","","2","1","1","4","Agent A seems to make more progress in the game than Agent B.","","","1","1","2","4","Agent B seems to make more progress during game play than Agent A.","","","1","1","2","3","Agent B seems to have a better strategy ","3","2","4","3","","","","30","89aa227d","","986.2","27.01","","","","","","","","","","0.61","","","","","","","5.16","","","68.3","","","","","","1.08","","","22.34","","","28.34","","","","0.8","","","124.41","","","","","","","237.02","","","","","","","113.17","","","","","","","30.5","","","140.56","","","","","","","","69.84","","","","","","","","88.78","","","","","","","","26.9","","","1.38","","",""
"143","","1","en","111719975","4","2","","1","2","1","0","1","0","0","0","0","5","9","4","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","104.34","104.34","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"144","1980-01-01 00:00:00","17","en","235688020","4","1","","0","4","1","1","1","1","0","0","0","4","3","3","/surveys/upload/surveys/841769/files/agent1_random_lrp_3.mp4","/surveys/upload/surveys/841769/files/agent2_random_lrp_3.mp4","/surveys/upload/surveys/841769/files/agent3_random_lrp_3.mp4","","","","","","A3","A3","A2","A2","A1","","","","","A1","A2","A2","","","","2","The AI is actively trying to get all the pills as its primary goal. It doesnt seem as concerned with the ghosts","1","1","0","1","0","0","6","the PACMAN is scanning all areas where pills are located as areas of interest","","1","the AI seems to be avoiding the ghosts as more important then getting the pills.","1","1","0","1","0","0","6","the pacman actively avoids the ghosts and ""hides"" instead of trying to get pills","","3","the agent seems to be chasing pills as directly as possible while avoid ghosts. Although some seems random without much direction","1","1","0","1","0","0","5","these were the only items that appeared in the example. ","4","2","4","","3","4","sometimes snippets showed pacman doing nothing or not present","","","1","1","1","5","PACMAN B seems to make a couple of poor decisions and heads directly to the ghosts","","","1","1","1","6","PACMAN A seems to hide a bit more from the ghosts and will probably live longer with this method","","","1","1","2","6","PACMAN B seems to take a few more precautions then PACMAN A","4","2","4","","5","4","","50","85da227e","","1409.19","65.94","","","","","","","","","","1.55","","","","","","","93.14","","","35.36","","","","","","0.83","","","85.62","","","101.7","","","","1.26","","","150.52","","","","","","","130.27","","","","","","","339.08","","","","","","","69.96","","","117.27","","","","","","","","109.22","","","","","","","","83.12","","","","","","","","22.9","","","1.45","","",""
"145","","1","en","674511719","3","1","","1","2","1","0","0","0","1","0","0","5","10","4","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","74.17","74.17","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"146","1980-01-01 00:00:00","17","en","50717169","4","1","","0","2","1","1","1","1","0","0","0","5","5","4","/surveys/upload/surveys/841769/files/agent1_highlights_div_lrp.mp4","/surveys/upload/surveys/841769/files/agent2_highlights_div_lrp.mp4","/surveys/upload/surveys/841769/files/agent3_highlights_div_lrp.mp4","","","","","","A3","A3","A2","A2","A1","","","","","A1","A2","A2","","","","1","The agent prioritized eating ghosts. ","1","0","0","0","1","0","7","By watching the agent eat a ghost in every clip. ","","2","The agent was trying to clear as many pills as possible. ","1","1","0","0","0","0","6","The heat maps showed the agent following paths conducive to eating large portions of pills.","","4","The AI agent's strategy was to consume all of the power pills that it could get to, thereby keeping the ghosts blue.","1","0","1","0","1","0","6","By watching the agent eat the power pills in each section of the video. ","4","4","2","","4","3","","","","1","1","1","5","Agent A's strategy seemed a little better and its movement was smoother. ","","","1","1","1","6","I chose A because it looked like it had a better strategy to clear the pills and keep the ghosts at bay at the same time. ","","","1","1","2","7","Agent B looked more fluid in its moves and was doing a better job of clearing pills. ","4","4","2","","4","2","","40","126ba227d","","950.59","54.55","","","","","","","","","","1.64","","","","","","","49.51","","","40.89","","","","","","2.09","","","22.32","","","26.59","","","","1.61","","","88.58","","","","","","","212.89","","","","","","","217.92","","","","","","","25.78","","","44.67","","","","","","","","88.04","","","","","","","","48.84","","","","","","","","22.77","","","1.9","","",""
"147","1980-01-01 00:00:00","17","en","2023067297","3","1","","0","4","0","","","","","","","5","3","1","/surveys/upload/surveys/841769/files/agent1_random_3.mp4","/surveys/upload/surveys/841769/files/agent2_random_3.mp4","/surveys/upload/surveys/841769/files/agent3_random_3.mp4","","","","","","A3","A3","A2","A2","A1","","","","","","","A2","","","","14","I think its using power pills more effectively and focusing on eating the sides and the ghosts, a simple strategy of eating power pills and then eating the ghosts.","1","0","1","0","1","0","5","at 0:13 it has already eating 3 out of 4 power pills and its looking to head in the direction of the 4th one.  ","","5","The strategy here is pacman waiting on their moves and using walls to his advantage, it reacts to ghost movement and uses walls to stop his movements as needed. ","1","0","1","1","0","0","2","I saw pacman make several stop and use the walls to its advance.  ","","2","The strategy is to simply use their number advantage to catch pacman.","1","0","1","1","0","0","5","I believe Pacman, the ghosts and the power pills are the influencing factors that determine AI movement, pacman is like a magnet, the ghosts are trying to get close to that magnet and when pacman eats a power pill the ghosts try to run away, based on this model you can build a very similar game with only these 3 components so I think they are the most important. ","3","3","5","3","","","Nothing in particular. ","","","1","1","1","5","Player A seemed more methodical and used the tunnels to appear on the other side, there was also a point when Player B went right into the ghosts so this made me doubt its ability quite a bit. ","","","2","3","1","3","Agent A just seems better, its hard to really tell but Agent A is following my proffered strategy of holding walls. ","","","4","9","2","4","I like Player B because it seems to use walls more often, this is how I play pacman, I wait for their movements and then react, not just aimlessly moving around. ","3","2","4","3","","","","50","211da227e","","1860.09","35.72","","","","","","","","","","1.12","","","","","","","139.71","","","40.95","","","","","","1.29","","","12.14","","","13.23","","","","0.58","","","437.1","","","","","","","287.17","","","","","","","286.1","","","","","","","32.82","","","116.36","","","","","","","","223.19","","","","","","","","214.99","","","","","","","","17.1","","","0.52","","",""
